Id,Neighborhood,lat,lon,SalePrice,price
392,Mitchel,41.993218812764304,-93.60223619882237,215000,5.332438459915605
393,NAmes,42.04553392976334,-93.61555789901026,106500,5.027349607774757
394,BrkSide,42.03178075839506,-93.62626710793202,100000,5.0
395,OldTown,42.028306260690485,-93.61963999173193,109000,5.037426497940624
396,Edwards,42.02493819665386,-93.65456945215328,129000,5.110589710299249
397,CollgCr,42.01929986024192,-93.66497309877278,123000,5.089905111439398
398,NAmes,42.04159200335636,-93.61512999351997,169500,5.229169702539101
399,IDOTRR,42.0226844273112,-93.62046972202691,67000,4.826074802700826
400,Somerst,42.05424364731703,-93.64793180212352,241000,5.382017042574868
401,Veenker,42.04466096980544,-93.64348403628748,245500,5.390051496458987
402,CollgCr,42.01847936899222,-93.66575790514351,164990,5.21745762253858
403,Sawyer,42.03437077560191,-93.67433800216759,108000,5.033423755486949
404,NoRidge,42.052493066689024,-93.65159387725458,258000,5.41161970596323
405,Gilbert,42.10692937157432,-93.65905413737185,168000,5.225309281725863
406,Sawyer,42.03228842926764,-93.67147083209508,150000,5.176091259055681
407,SWISU,42.01409050174735,-93.66531820067355,115000,5.060697840353612
408,Crawfor,42.014804410535596,-93.6022901646143,177000,5.247973266361806
409,NridgHt,42.056977054072476,-93.64321787576571,280000,5.447158031342219
410,Somerst,42.05136260500398,-93.64778949612317,339750,5.5311594654045315
411,Edwards,42.02284978040466,-93.65703366975073,60000,4.778151250383644
412,Gilbert,42.09667085149384,-93.64201211458072,145000,5.161368002234975
413,Somerst,42.05274007812227,-93.64423022696259,222000,5.346352974450639
414,OldTown,42.03234461597773,-93.6137849811211,115000,5.060697840353612
415,SawyerW,42.030480205188326,-93.68309574524588,228000,5.357934847000454
416,Gilbert,42.10941211129777,-93.65449562151255,181134,5.257999977793136
417,Sawyer,42.031546802516026,-93.67178343116778,149500,5.174641192660449
418,Crawfor,42.01332107201092,-93.58245202230884,239000,5.378397900948138
419,Edwards,42.021728200301325,-93.6545501358062,126000,5.1003705451175625
420,NAmes,42.04307178934037,-93.61665873570077,142000,5.152288344383057
421,Mitchel,41.9913730357383,-93.6100793257291,206300,5.314499227973151
422,NWAmes,42.04409864434005,-93.63440563622865,215000,5.332438459915605
423,Mitchel,41.98904808476295,-93.60917006907309,113000,5.05307844348342
424,NoRidge,42.047762582363774,-93.654314858342,315000,5.498310553789601
425,NAmes,42.03996389348992,-93.61929524038561,139000,5.143014800254095
426,OldTown,42.03305826980947,-93.6139723235905,135000,5.1303337684950066
427,SawyerW,42.03496474657235,-93.68254601965515,275000,5.439332693830263
428,NAmes,42.039188186066326,-93.62151166450366,109008,5.0374583715953225
429,CollgCr,42.01942938105239,-93.66026160479704,195400,5.290924559382754
430,Timber,41.999910361819474,-93.64753623965538,175000,5.243038048686294
431,BrDale,42.05108331969897,-93.63275472266058,85400,4.931457870689005
432,OldTown,42.032715360797404,-93.61269560358174,79900,4.902546779313991
433,BrDale,42.052936759566784,-93.62825748315231,122500,5.088136088700551
434,Gilbert,42.09835419285054,-93.64798117418663,181000,5.2576785748691846
435,MeadowV,41.99299866310878,-93.60484223991635,81000,4.9084850188786495
436,CollgCr,42.019422750181306,-93.6637505059017,212000,5.326335860928752
437,OldTown,42.03228191583068,-93.61261028775274,116000,5.064457989226918
438,BrkSide,42.03079702188832,-93.62809517144439,119000,5.075546961392531
439,Crawfor,42.01505295138884,-93.59807328721237,90350,4.955928156896951
440,Edwards,42.02259145720422,-93.66036251733335,110000,5.041392685158225
441,NridgHt,42.06134759926431,-93.65547994872834,555000,5.744292983122676
442,Edwards,42.02447105201657,-93.65565148575347,118000,5.071882007306125
443,BrkSide,42.027470457932885,-93.62518626772801,162900,5.21192108430851
444,Blmngtn,42.06072983201984,-93.6359684742183,172500,5.236789099409293
445,CollgCr,42.02033307072696,-93.66110226031104,210000,5.3222192947339195
446,Edwards,42.02442389435875,-93.65651730475584,127500,5.105510184769974
447,NAmes,42.046242939289534,-93.62246500149826,190000,5.278753600952829
448,Gilbert,42.11033613768741,-93.64800383387252,199900,5.300812794118117
449,IDOTRR,42.02163768284854,-93.62368668508624,119500,5.077367905284157
450,OldTown,42.03259100182473,-93.61560917463669,120000,5.079181246047625
451,OldTown,42.03430786896954,-93.61916189990741,110000,5.041392685158225
452,ClearCr,42.0308178141805,-93.65950232927737,280000,5.447158031342219
453,Timber,42.00186398785239,-93.65053307023446,204000,5.309630167425898
454,Somerst,42.04751132730861,-93.64708304119385,210000,5.3222192947339195
455,Mitchel,41.994559432216235,-93.60169534535567,188000,5.27415784926368
456,NWAmes,42.04076556361621,-93.62917877708998,175500,5.244277120801843
457,OldTown,42.03437693074714,-93.61132233253653,98000,4.991226075692495
458,ClearCr,42.03131016020379,-93.66098738994397,256000,5.408239965311849
459,OldTown,42.0339147659962,-93.61448828314138,161000,5.20682587603185
460,BrkSide,42.03279957137292,-93.62868002134995,110000,5.041392685158225
461,Somerst,42.052378673705164,-93.64158814710949,263435,5.420673474866709
462,SWISU,42.01125752945172,-93.66074964869885,155000,5.190331698170292
463,Sawyer,42.03165583942884,-93.67455114615223,62383,4.7950662561556125
464,Crawfor,42.02079284653014,-93.5856527319343,188700,5.275771900164932
465,CollgCr,42.01936683286429,-93.66833467302845,124000,5.093421685162235
466,Blmngtn,42.060519906491514,-93.64469769758257,178740,5.252221753598687
467,NAmes,42.04313121594918,-93.6208237310778,167000,5.222716471147583
468,NAmes,42.04360053839008,-93.61973360186164,146500,5.165837624690128
469,NridgHt,42.062079241280635,-93.65812681835183,250000,5.3979400086720375
470,SawyerW,42.03287082314166,-93.6873347919147,187000,5.271841606536499
471,StoneBr,42.058172445528015,-93.63041560673895,212000,5.326335860928752
472,NWAmes,42.04185554897614,-93.63113463596294,190000,5.278753600952829
473,Edwards,42.02500707759087,-93.65719351920538,148000,5.1702617153949575
474,NridgHt,42.06360613699764,-93.65358525042217,440000,5.643452676486188
475,StoneBr,42.06150244895106,-93.62934051034196,251000,5.399673721481038
476,Sawyer,42.030519637476075,-93.6784438165783,132500,5.122215878272827
477,CollgCr,42.02057976181597,-93.66620802843934,208900,5.319938439980309
478,NridgHt,42.05987450350243,-93.65207527248245,380000,5.57978359661681
479,CollgCr,42.02155416409443,-93.66001610796377,297000,5.472756449317212
480,OldTown,42.02888134025126,-93.61479553642623,89471,4.951682291395551
481,NridgHt,42.059807581207906,-93.64807496383209,326000,5.513217600067939
482,NridgHt,42.066390455007365,-93.65092129247402,374000,5.57287160220048
483,OldTown,42.0336175618903,-93.61683110348905,155000,5.190331698170292
484,Mitchel,41.99661589132941,-93.60694246317765,164000,5.214843848047698
485,Sawyer,42.03478502651992,-93.67577852314055,132500,5.122215878272827
486,NAmes,42.03927310864051,-93.61717580749485,147000,5.1673173347481764
487,NAmes,42.046008654312004,-93.61889405693083,156000,5.193124598354462
488,NWAmes,42.04027914705151,-93.63345315887612,175000,5.243038048686294
489,OldTown,42.029233614795004,-93.61652910332889,160000,5.204119982655925
490,MeadowV,41.99285699402373,-93.60561082924121,86000,4.9344984512435675
491,MeadowV,41.99149926173417,-93.60390899301383,115000,5.060697840353612
492,NAmes,42.04627269784006,-93.61555708197379,133000,5.123851640967086
493,Gilbert,42.10448658941193,-93.63998468277141,172785,5.237506037332754
494,NAmes,42.04638364493445,-93.62144242948608,155000,5.190331698170292
495,OldTown,42.03401369959917,-93.61326851909956,91300,4.960470777534299
496,IDOTRR,42.020680023966584,-93.62434200481415,34900,4.54282542695918
497,NoRidge,42.051316119457546,-93.65666518659624,430000,5.633468455579586
498,BrkSide,42.03282281343198,-93.62649815021035,184000,5.264817823009537
499,Sawyer,42.03578208887484,-93.67708397763161,130000,5.113943352306837
500,NAmes,42.04310209531749,-93.61398707176855,120000,5.079181246047625
501,BrDale,42.05301469456454,-93.63093901354343,113000,5.05307844348342
502,Somerst,42.048346128055144,-93.63858866489004,226700,5.355451520126517
503,Edwards,42.023603885585935,-93.66152495911194,140000,5.146128035678238
504,Crawfor,42.01774840135554,-93.5947723969169,289000,5.460897842756548
505,NPkVill,42.04966098869136,-93.62477360518363,147000,5.1673173347481764
506,OldTown,42.02804314109538,-93.61659091268349,124500,5.095169351431755
507,SawyerW,42.03436245842147,-93.68667233544967,215000,5.332438459915605
508,Somerst,42.04969344333431,-93.6411850893067,208300,5.318689269947746
509,OldTown,42.02927184285463,-93.61256109752973,161000,5.20682587603185
510,NAmes,42.04442649091456,-93.62416288589876,124500,5.095169351431755
511,NAmes,42.04204718021901,-93.61546461283466,164900,5.217220655644518
512,NridgHt,42.059911204670534,-93.64642981645558,202665,5.3067787530377135
513,NAmes,42.045065848400355,-93.62095162833178,129900,5.113609151073028
514,Mitchel,41.98673279625981,-93.60568002550909,134000,5.127104798364807
515,Crawfor,42.01312094400762,-93.60490502558817,96500,4.984527313343793
516,NridgHt,42.06380415747904,-93.66031338712206,402861,5.605155226423855
517,NWAmes,42.04485536635052,-93.63444173559472,158000,5.198657086954422
518,NoRidge,42.05396959199771,-93.65316876419323,265000,5.423245873936808
519,CollgCr,42.02026079858009,-93.66753239153873,211000,5.324282455297693
520,Crawfor,42.00552688702597,-93.6269300112517,234000,5.3692158574101425
521,OldTown,42.02966815577063,-93.61195097812792,106250,5.026328938722349
522,NAmes,42.04287088492049,-93.62308066144419,150000,5.176091259055681
523,BrkSide,42.03211381643425,-93.62901349864039,159000,5.201397124320452
524,Edwards,42.02286158262324,-93.65833719340117,184750,5.2665844470668635
525,NoRidge,42.055233054067585,-93.65571382030892,315750,5.499343359227368
526,Somerst,42.05103854274643,-93.63987780887861,176000,5.2455126678141495
527,NAmes,42.04355801376651,-93.62142338729811,132000,5.12057393120585
528,NridgHt,42.062760547040945,-93.64867639137198,446261,5.649588934286463
529,Edwards,42.021844781291776,-93.65241053213596,86000,4.9344984512435675
530,Crawfor,42.00888994558209,-93.63591799859496,200624,5.302382885035854
531,Timber,42.00105285990447,-93.64178816538798,175000,5.243038048686294
532,BrkSide,42.02753141574034,-93.62752447929998,128000,5.107209969647869
533,NAmes,42.04512227797907,-93.62184675722936,107500,5.031408464251625
534,BrkSide,42.03334727125588,-93.6286963500834,39300,4.594392550375427
535,Gilbert,42.109045067760334,-93.64852393627528,178000,5.250420002308894
536,Edwards,42.02617638764762,-93.6531022538079,107500,5.031408464251625
537,CollgCr,42.01870065312479,-93.67084944748345,188000,5.27415784926368
538,NAmes,42.04599405406426,-93.62471471297755,111250,5.0463000196529695
539,Sawyer,42.03482273822455,-93.6715117177356,158000,5.198657086954422
540,CollgCr,42.02059688708758,-93.66377633543286,272000,5.434568904034199
541,Timber,42.001098443002846,-93.64572192209138,315000,5.498310553789601
542,NoRidge,42.053148452408244,-93.65666127377753,248000,5.394451680826216
543,NWAmes,42.04424961530385,-93.62925113458351,213250,5.32888903983956
544,NAmes,42.04755860373636,-93.62160076817311,133000,5.123851640967086
545,Gilbert,42.10344685085804,-93.64945644148911,179665,5.254463481742621
546,NWAmes,42.04519521276313,-93.62886834880116,229000,5.359835482339888
547,BrkSide,42.0301470239948,-93.6262064446478,210000,5.3222192947339195
548,Mitchel,41.99034164956651,-93.60814537259208,129500,5.112269768417271
549,OldTown,42.02807297953987,-93.61422235427786,125000,5.096910013008056
550,Somerst,42.055688863334005,-93.64216962731717,263000,5.419955748489758
551,NPkVill,42.0490980439153,-93.62574574430836,140000,5.146128035678238
552,OldTown,42.03022581782085,-93.61079636378388,112500,5.051152522447381
553,NridgHt,42.060374490381136,-93.66114023742252,255500,5.407390904470732
554,Edwards,42.02372412210774,-93.65649718627175,108000,5.033423755486949
555,NridgHt,42.06618272500564,-93.65323434611084,284000,5.453318340047038
556,BrkSide,42.034098481328634,-93.62680528492132,113000,5.05307844348342
557,NAmes,42.04236448929,-93.62403716932545,141000,5.14921911265538
558,IDOTRR,42.02062006165142,-93.62129312666544,108000,5.033423755486949
559,Gilbert,42.110280125393196,-93.64003574195094,175000,5.243038048686294
560,Blmngtn,42.062467242097256,-93.63555295008703,234000,5.3692158574101425
561,Sawyer,42.03329394332224,-93.67385718767702,121500,5.084576277934331
562,Mitchel,41.989450064065345,-93.61025301172434,170000,5.230448921378274
563,Edwards,42.02609400138729,-93.65454314427544,108000,5.033423755486949
564,Edwards,42.02531827549824,-93.65400993879777,185000,5.267171728403014
565,NoRidge,42.056126383025365,-93.65405373315762,268000,5.4281347940287885
566,SWISU,42.01011852505933,-93.65434473686051,128000,5.107209969647869
567,StoneBr,42.06251309382542,-93.62966142334379,325000,5.511883360978874
568,NridgHt,42.05714468500545,-93.64696838459662,214000,5.330413773349191
569,SawyerW,42.03540630055326,-93.67889706779583,316600,5.500510910526337
570,NAmes,42.0451918809376,-93.61892386773768,135960,5.1334111559110225
571,NAmes,42.04521574555389,-93.61773749172609,142600,5.1541195255158465
572,NAmes,42.03874646459994,-93.6160413514448,120000,5.079181246047625
573,Timber,41.99919741113,-93.64941699448595,224500,5.351216345339342
574,Gilbert,42.10668181006683,-93.64356138420341,170000,5.230448921378274
575,NAmes,42.04681300226702,-93.62039394069697,139000,5.143014800254095
576,NAmes,42.04480283918451,-93.6150823348706,118500,5.073718350346122
577,SWISU,42.01009259702397,-93.66197780041347,145000,5.161368002234975
578,Sawyer,42.03017068911677,-93.67588446312399,164500,5.216165902285993
579,Somerst,42.05033290700774,-93.64673695972402,146000,5.164352855784437
580,OldTown,42.03411660635699,-93.6119576129003,131500,5.118925752825777
581,NAmes,42.04463702783661,-93.62460705324717,181900,5.259832699063484
582,NridgHt,42.05789274491627,-93.65089347795359,253293,5.403623187803258
583,Edwards,42.024458042728604,-93.65712954759253,118500,5.073718350346122
584,OldTown,42.028490522943,-93.61885693606918,325000,5.511883360978874
585,BrkSide,42.02682732938633,-93.62694590669362,133000,5.123851640967086
586,Timber,41.99991408065052,-93.65057688073693,369900,5.5680843313153945
587,BrkSide,42.030947693528915,-93.62865678668514,130000,5.113943352306837
588,Sawyer,42.03469325053659,-93.66885859171333,137000,5.136720567156407
589,ClearCr,42.0310341597246,-93.653795781408,143000,5.155336037465061
590,BrkSide,42.02710929264875,-93.6256573374125,79500,4.9003671286564705
591,CollgCr,42.021278025858734,-93.66079178365504,185900,5.269279389771898
592,NridgHt,42.059411754269455,-93.6533501418466,451950,5.655090390729038
593,Mitchel,41.98664068675997,-93.60075535076663,138000,5.139879086401237
594,CollgCr,42.02246511874208,-93.66505728257992,140000,5.146128035678238
595,CollgCr,42.02102290120648,-93.66322756726584,110000,5.041392685158225
596,StoneBr,42.058880923552955,-93.63191615918933,319000,5.503790683057181
597,OldTown,42.03344057445189,-93.620113518692,114504,5.058820658270532
598,Blmngtn,42.0617311929923,-93.64126144681933,194201,5.288251461892088
599,Crawfor,42.019800652042605,-93.59195913952969,217500,5.337459261290656
600,Blueste,42.009763403425964,-93.64589932939033,151000,5.17897694729317
601,NridgHt,42.063649622755264,-93.64763428724098,275000,5.439332693830263
602,IDOTRR,42.02076038157067,-93.62248676769983,141000,5.14921911265538
603,SawyerW,42.03047724794494,-93.68487204730347,220000,5.342422680822207
604,Somerst,42.0550182427411,-93.64674376278951,151000,5.17897694729317
605,CollgCr,42.022307042782735,-93.66341286835164,221000,5.344392273685111
606,NAmes,42.040014047362696,-93.61592150434427,205000,5.311753861055754
607,CollgCr,42.02226259190595,-93.66446421064036,152000,5.181843587944773
608,Edwards,42.02230511152605,-93.65178813833249,225000,5.352182518111363
609,Crawfor,42.00905262036989,-93.59843869609652,359100,5.555215405126073
610,Sawyer,42.03226371315566,-93.67734769062552,118500,5.073718350346122
611,CollgCr,42.021195880304596,-93.66583678953515,313000,5.495544337546448
612,NWAmes,42.04318089622923,-93.63661281423349,148000,5.1702617153949575
613,CollgCr,42.01786780747323,-93.66797090344089,261500,5.417471693203293
614,Mitchel,41.989336749286046,-93.60204960396254,147000,5.1673173347481764
615,MeadowV,41.990834949967976,-93.60341432620982,75500,4.8779469516291885
616,NAmes,42.040885870182805,-93.61656945689964,137500,5.138302698166282
617,Gilbert,42.09646938078921,-93.64837809484132,183200,5.262925469331831
618,NAmes,42.04315285237492,-93.62186630968615,105500,5.023252459633712
619,NridgHt,42.05953908225814,-93.65770068137297,314813,5.498052657968135
620,Timber,42.0000166111316,-93.64663301911396,305000,5.484299839346786
621,Edwards,42.02207796405585,-93.65978029147593,67000,4.826074802700826
622,NWAmes,42.03906461608582,-93.62962623309646,240000,5.380211241711606
623,Sawyer,42.03384609669626,-93.67720130978935,135000,5.1303337684950066
624,Somerst,42.0476398778877,-93.64857056541925,168500,5.226599905207357
625,NWAmes,42.04025371688685,-93.62987919134532,165150,5.217878578027433
626,NAmes,42.04190565670889,-93.61830353231038,160000,5.204119982655925
627,NAmes,42.04525214565254,-93.62297216093849,139900,5.145817714491828
628,NAmes,42.046346117011225,-93.61759595012971,153000,5.184691430817598
629,NAmes,42.042809694491964,-93.61544333538015,135000,5.1303337684950066
630,NAmes,42.04753689410389,-93.61465135268291,168500,5.226599905207357
631,OldTown,42.02961410502707,-93.61852890229261,124000,5.093421685162235
632,NridgHt,42.06549933109995,-93.65584477297739,209500,5.321184027302314
633,NWAmes,42.0412750655088,-93.63514289928466,82500,4.9164539485499255
634,NAmes,42.044629724968075,-93.62308357030841,139400,5.144262773761991
635,OldTown,42.03172683194583,-93.619119082388,144000,5.158362492095249
636,SWISU,42.01060286085434,-93.6527052116578,200000,5.301029995663981
637,BrkSide,42.02888680232429,-93.62517825100525,60000,4.778151250383644
638,OldTown,42.03369535133186,-93.61624988447709,93000,4.968482948553935
639,Edwards,42.02414260803096,-93.6534411835796,85000,4.929418925714293
640,Blmngtn,42.060576831607015,-93.63839924744079,264561,5.422525823475276
641,NridgHt,42.06210560342673,-93.64786679015931,274000,5.437750562820388
642,Somerst,42.05570237080617,-93.64781198392873,226000,5.354108439147401
643,NAmes,42.046852142531854,-93.61841649412908,345000,5.537819095073274
644,NWAmes,42.040907070713544,-93.63352603573193,152000,5.181843587944773
645,Somerst,42.05547610525619,-93.64497631091079,370878,5.569231072309533
646,NAmes,42.04006337003954,-93.62470920692935,143250,5.156094630639427
647,NAmes,42.041902353250265,-93.61991857460738,98300,4.992553517832135
648,Edwards,42.02407869976228,-93.65781679758062,155000,5.190331698170292
649,NAmes,42.04206023076849,-93.62050499699734,155000,5.190331698170292
650,MeadowV,41.991279873445116,-93.60437767060658,84500,4.926856708949693
651,Somerst,42.04747634390335,-93.6394257270419,205950,5.313761796292436
652,Edwards,42.023321593970536,-93.6586419376024,108000,5.033423755486949
653,CollgCr,42.018162493873774,-93.66459496171254,191000,5.281033367247727
654,IDOTRR,42.01989496715859,-93.62290074241857,135000,5.1303337684950066
655,NoRidge,42.04779964223914,-93.65177881809812,350000,5.544068044350276
656,BrDale,42.05254919349908,-93.62920769544297,88000,4.944482672150168
657,NAmes,42.040436441687184,-93.62134219156454,145500,5.162862993321926
658,Crawfor,42.00654263759426,-93.63552460553339,149000,5.173186268412274
659,NAmes,42.04639206088586,-93.62523699183988,97500,4.989004615698537
660,Edwards,42.02257705444958,-93.66283434854581,167000,5.222716471147583
661,NWAmes,42.04084447699046,-93.62594607670476,197900,5.296445794206396
662,NoRidge,42.04643940376251,-93.65396137736498,402000,5.60422605308447
663,NAmes,42.040489753020225,-93.616219814616,110000,5.041392685158225
664,Edwards,42.02380328657209,-93.65711176475547,137500,5.138302698166282
665,Somerst,42.05492542947242,-93.64342640121559,423000,5.626340367375042
666,Gilbert,42.10607712098385,-93.64177845612585,230500,5.362670929725667
667,NAmes,42.039913039804674,-93.61761453061678,129000,5.110589710299249
668,SawyerW,42.03366221201089,-93.6871088353381,193500,5.28668096935493
669,Sawyer,42.0306427278265,-93.67153546277102,168000,5.225309281725863
670,Crawfor,42.018380342733245,-93.60246937435329,137500,5.138302698166282
671,CollgCr,42.02067679438278,-93.6683775704703,173500,5.239299479126893
672,Edwards,42.02131669482717,-93.65767226269183,103600,5.015359755409214
673,Veenker,42.03966988600273,-93.64376819159288,165000,5.217483944213907
674,Crawfor,42.00825060689574,-93.58325543215639,257500,5.4107772333772095
675,NAmes,42.0431933151812,-93.62410438807547,140000,5.146128035678238
676,NPkVill,42.04982806643233,-93.62774616852215,148500,5.171726453653231
677,OldTown,42.033615180278034,-93.61780320578008,87000,4.939519252618618
678,OldTown,42.03390630010086,-93.61950286621482,109500,5.039414119176137
679,StoneBr,42.0600458913781,-93.62937413169716,372500,5.5711262770843115
680,Sawyer,42.03545573877203,-93.67019683058975,128500,5.108903127667313
681,SawyerW,42.0359246993813,-93.68570120166031,143000,5.155336037465061
682,SWISU,42.00947217181016,-93.65733955742543,159434,5.202580942140484
683,ClearCr,42.032975135623516,-93.66793635115314,173000,5.238046103128795
684,CollgCr,42.02123116428674,-93.66673446187065,285000,5.45484486000851
685,NoRidge,42.04994866749992,-93.65075732382456,221000,5.344392273685111
686,StoneBr,42.0613996088753,-93.63467361015582,207500,5.317018101048111
687,Somerst,42.05018831553041,-93.64575820020791,227875,5.3576966816630325
688,Somerst,42.04802347493944,-93.64121151276012,148800,5.17260293120986
689,StoneBr,42.06310003613005,-93.63057855799238,392000,5.593286067020458
690,NridgHt,42.06070742233666,-93.6476318872976,194700,5.289365951520032
691,CollgCr,42.02025887179809,-93.66377769431625,141000,5.14921911265538
692,NoRidge,42.055008586442696,-93.65807096925151,755000,5.8779469516291885
693,Timber,41.99726567724555,-93.64763116918112,335000,5.525044807036846
694,OldTown,42.030931717389606,-93.61505994503656,108480,5.035349676522988
695,BrkSide,42.03054027886879,-93.62680755611403,141500,5.150756439860309
696,Timber,41.999838179260735,-93.64422970258745,176000,5.2455126678141495
697,BrkSide,42.03217514081652,-93.62677744037607,89000,4.949390006644912
698,Edwards,42.02210745500321,-93.65568929524073,123500,5.0916669575956846
699,Sawyer,42.03169137135942,-93.67090768149772,138500,5.141449773400467
700,Somerst,42.04960917294479,-93.6480130949063,196000,5.292256071356476
701,Timber,42.00114196184893,-93.65028101273889,312500,5.494850021680094
702,NWAmes,42.045371735587516,-93.62807934238683,140000,5.146128035678238
703,StoneBr,42.05659303855603,-93.62975043129816,361919,5.558611383270002
704,OldTown,42.0330212964973,-93.61895542945189,140000,5.146128035678238
705,CollgCr,42.019605979306924,-93.66671637468161,213000,5.328379603438738
706,IDOTRR,42.02118193575786,-93.6251081268944,55000,4.740362689494244
707,ClearCr,42.03345959416404,-93.65695542394067,302000,5.480006942957151
708,NridgHt,42.06024129654942,-93.6554565685085,254000,5.404833716619938
709,Gilbert,42.09976169854266,-93.63687536611043,179540,5.254161220847426
710,Sawyer,42.03254424339414,-93.6766389224803,109900,5.040997692423491
711,BrkSide,42.031648483160524,-93.62750193807454,52000,4.7160033436347994
712,IDOTRR,42.01931036594748,-93.62193077368889,102776,5.011891711113969
713,StoneBr,42.06087072450378,-93.62864329233352,189000,5.276461804173244
714,BrkSide,42.027144867551016,-93.62479565765003,129000,5.110589710299249
715,Sawyer,42.03164598952536,-93.67673630199418,130500,5.1156105116743
716,NWAmes,42.043279649954364,-93.62698371625538,165000,5.217483944213907
717,OldTown,42.03172890453594,-93.61653530940043,159500,5.2027606873932
718,NWAmes,42.041378866324884,-93.63038764319079,157000,5.195899652409234
719,NoRidge,42.05493308683227,-93.65322042215166,341000,5.532754378992498
720,CollgCr,42.020616809932676,-93.66885549660333,128500,5.108903127667313
721,StoneBr,42.056682852867276,-93.63251585077076,275000,5.439332693830263
722,CollgCr,42.019374864476326,-93.67089621308166,143000,5.155336037465061
723,NAmes,42.04764223513193,-93.62293253062,124500,5.095169351431755
724,Edwards,42.023402755399104,-93.6544130653977,135000,5.1303337684950066
725,Edwards,42.024428750709994,-93.6519735071742,320000,5.505149978319906
726,NAmes,42.042334422169475,-93.62191407478106,120500,5.080987046910887
727,Crawfor,42.015214585370515,-93.6071342496982,222000,5.346352974450639
728,CollgCr,42.02125990690788,-93.66490730609608,194500,5.288919605661727
729,NAmes,42.041109749790614,-93.62401117436211,110000,5.041392685158225
730,IDOTRR,42.02216279960455,-93.62639010842392,103000,5.012837224705172
731,StoneBr,42.06068506812332,-93.63408287513457,236500,5.37383114507383
732,Timber,42.00187560119892,-93.64683197850302,187500,5.273001272063738
733,CollgCr,42.01843747789981,-93.6694555083106,222500,5.347330015316951
734,Sawyer,42.03005657395497,-93.6772079149815,131400,5.118595365223762
735,Sawyer,42.033330910941515,-93.67591440013636,108000,5.033423755486949
736,OldTown,42.03448699042256,-93.61074574215718,163000,5.212187604403958
737,NAmes,42.038751969291916,-93.61457611753421,93500,4.970811610872517
738,Gilbert,42.111835476130416,-93.64344729060377,239900,5.380030247967831
739,Edwards,42.02523281982124,-93.65574217269155,179000,5.252853030979893
740,CollgCr,42.019745262891064,-93.6629515789283,190000,5.278753600952829
741,OldTown,42.02827746181707,-93.61100900085628,132000,5.12057393120585
742,Sawyer,42.034941159353394,-93.67500047890853,142000,5.152288344383057
743,SawyerW,42.03050083001018,-93.68228145689677,179000,5.252853030979893
744,Sawyer,42.03259895271456,-93.67227301706302,175000,5.243038048686294
745,StoneBr,42.05662995581906,-93.63369236577279,180000,5.2552725051033065
746,NWAmes,42.044820272562625,-93.62595015434488,299800,5.476831628512261
747,Gilbert,42.10335773684211,-93.6452192824737,236000,5.372912002970106
748,OldTown,42.03440144284447,-93.61254847115816,265979,5.424847348871119
749,NoRidge,42.05424744998593,-93.6586296094823,260400,5.415640979896154
750,Edwards,42.02289245642802,-93.6577789133958,98000,4.991226075692495
751,OldTown,42.034399615819154,-93.6138882213914,96500,4.984527313343793
752,Gilbert,42.104755033915616,-93.65282835695136,162000,5.209515014542631
753,CollgCr,42.01851175555534,-93.6662385772997,217000,5.336459733848529
754,NridgHt,42.05867950372189,-93.6442808543888,275500,5.440121603187804
755,NAmes,42.04114791275826,-93.62522986002902,156000,5.193124598354462
756,Somerst,42.05336636496034,-93.64787282549267,172500,5.236789099409293
757,CollgCr,42.01873283431404,-93.66453230495722,212000,5.326335860928752
758,Sawyer,42.030697325716325,-93.67076610874135,158900,5.201123897207379
759,Somerst,42.04887514115521,-93.64676137506042,179400,5.253822438708073
760,NoRidge,42.05395350218928,-93.65040678547453,290000,5.4623979978989565
761,NAmes,42.0434925830585,-93.62463574520217,127500,5.105510184769974
762,BrkSide,42.03033630747234,-93.62863727394775,100000,5.0
763,Somerst,42.04872912291154,-93.63943693748854,215200,5.332842266994351
764,NoRidge,42.049923863607575,-93.65782607256219,337000,5.5276299008713385
765,Veenker,42.043728861202915,-93.64212840476839,270000,5.431363764158987
766,Somerst,42.05281798304652,-93.64028816085501,264132,5.421821019842061
767,NWAmes,42.04417837273702,-93.63284470843642,196500,5.293362554711446
768,Mitchel,41.99583913255145,-93.6092825762875,160000,5.204119982655925
769,CollgCr,42.01974942962865,-93.66410879650705,216837,5.336133390065583
770,StoneBr,42.058047139315775,-93.63284854002302,538000,5.730782275666389
771,Sawyer,42.03479723370756,-93.67236770416488,134900,5.130011949671904
772,Edwards,42.02342447784445,-93.6607029017796,102000,5.008600171761918
773,Edwards,42.02249039503856,-93.65725041213338,107000,5.02938377768521
774,NAmes,42.04342598661433,-93.62523360708697,114500,5.058805486675907
775,NridgHt,42.05708192426982,-93.6545998193772,395000,5.596597095626461
776,Mitchel,41.990154656943005,-93.60189177084524,162000,5.209515014542631
777,CollgCr,42.021812588467405,-93.66537007237368,221500,5.345373730559088
778,Sawyer,42.03594368039937,-93.67232443812246,142500,5.153814864344529
779,SawyerW,42.03227711312789,-93.67899369835739,144000,5.158362492095249
780,Mitchel,41.99570241291527,-93.60592178480272,135000,5.1303337684950066
781,Gilbert,42.100871618867785,-93.63988608290374,176000,5.2455126678141495
782,SawyerW,42.032460240237846,-93.68569157776479,175900,5.245265839457462
